;sentence_id;article_id;sequence_nr;body;category;label;keywords;time_start;time_end;context_window;tags;reason
9793;18454;384;34;Paroxetine and sertraline may be preferred as they do not appear to reach significant levels in breast milk.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 18:53:39.416;2019-12-19 18:55:07.999;0;;
9794;18455;384;35;Suicide The risk that antidepressants will incite violent or self-destructive actions is the subject of continuing controversy.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 19:34:18.860;2019-12-19 19:34:29.371;0;;
9795;18456;384;36;In 2004, the FDA first initiated a Black Box Warning on SSRIs — its strongest available measure short of withdrawing a drug from the market.;psychiatry;NONCRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 16:22:34.858;2019-12-19 16:24:00.698;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
9796;18457;384;37;The warning is still placed on package inserts for all antidepressants in common use.;psychiatry;NEU;ssri, antidepressant, drug, serotonin, depression;2020-01-03 20:36:40.054;2020-01-03 20:37:10.585;0;;
9797;18458;384;38;It mentions the risk of suicidal thoughts, hostility, and agitation in children, teens and young adults.;psychiatry;NONCRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 17:32:30.148;2019-12-19 17:33:23.847;0;ma charakter anegdoty lub plotki;
9798;18459;384;39;The number of antidepressant prescriptions for children and teens, which rose rapidly throughout the 1990s, fell precipitously after the Black Box Warning was issued.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2020-01-17 09:36:58.490;2020-01-17 09:37:24.864;0;;
9799;18460;384;40;However, there is the other side of under treatment of depression.;psychiatry;NEU;ssri, antidepressant, drug, serotonin, depression;2019-12-19 17:30:52.521;2019-12-19 17:31:15.081;0;;
9800;18462;384;42;Regular follow-up and close monitoring can help prevent a bad outcome.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 18:52:36.027;2019-12-19 18:52:57.828;1;;
9801;18463;384;43;Patients should be warned that there is a slight chance they will feel worse for a while, and they should let their prescribing clinicians know immediately if they begin to feel worse or develop new symptoms, especially after changing the medication or the dose.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2020-01-06 11:07:20.851;2020-01-06 11:09:32.505;0;;
9802;18464;384;44;"Disclaimer:
As a service to our readers, Harvard Health Publishing provides access to our library of archived content.";psychiatry;NEU;ssri, antidepressant, drug, serotonin, depression;2019-12-19 19:10:24.328;2019-12-19 19:10:28.192;0;;
9803;18465;384;45;Please note the date of last review on all articles.;psychiatry;CRED;ssri, antidepressant, drug, serotonin, depression;2019-12-19 17:34:22.063;2019-12-19 17:34:56.237;1;;
9804;18466;384;46;No content on this site, regardless of date, should ever be used as a substitute for direct medical advice from your doctor or other qualified clinician.;psychiatry;NEU;ssri, antidepressant, drug, serotonin, depression;2019-12-19 18:23:49.101;2019-12-19 18:25:51.798;0;;
9805;18467;385;1;It’s something of a relief to see before you, written down in black and white, what you have known to be true for a long time: in this case, that antidepressant withdrawal symptoms aren’t, well, all in your head.;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 17:42:40.771;2019-12-19 17:42:58.334;1;;
9806;18469;385;3;Patients are to be warned by doctors when they are prescribed the drugs just how hard it can be to come off them.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2020-01-04 10:31:38.202;2020-01-04 10:32:18.414;0;;
9807;18470;385;4;Some will have been on them for years.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 19:05:16.922;2019-12-19 19:05:30.986;1;;
9808;18471;385;5;They will have tried to wean themselves off and been so alarmed by withdrawal symptoms – mistaking them for a return of symptoms of their mental health condition – that they have given up the struggle.;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 18:12:21.339;2019-12-19 18:12:41.660;1;;
9809;18472;385;6;They will now be advised to use a gradual tapering-off process.;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2020-01-06 16:03:44.710;2020-01-06 16:04:05.061;0;;
9810;18473;385;7;This will not come as news to members of the online antidepressant withdrawal communities which have sprung up in response to a lack of clinical support for patients coming off their tablets.;psychiatry;NONCRED;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 16:37:54.963;2019-12-19 16:38:32.698;0;autor zdania wykazuje braki wiedzy merytorycznej lub nie jest obiektywny;
9811;18474;385;8;Desperate patients have been reduced to using a micropipette to measure out doses, while others use pill cutters.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 19:06:04.773;2019-12-19 19:06:15.106;0;;
9812;18475;385;9;The new stance by the Royal College follows a Lancet Psychiatry paper co-authored by David Taylor, the director of pharmacy and pathology at the Maudsley Hospital in London, who has himself experienced withdrawal, describing it in a recent New Yorker article as a “strange and frightening and torturous” experience that lasted six weeks.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 16:36:23.514;2019-12-19 16:37:51.295;1;;
9813;18476;385;10;“Although the withdrawal syndrome can be differentiated from recurrence of the underlying disorder, it might also be mistaken for recurrence, leading to long-term unnecessary medication,” reads the paper.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2020-01-07 08:39:04.350;2020-01-07 08:39:25.942;0;;
9814;18477;385;11;Despite current guidelines recommending a taper of two to four weeks, “tapers over a period of months and down to doses much lower than minimum therapeutic doses have shown greater success in reducing withdrawal symptoms”.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2019-12-21 23:25:34.951;2019-12-21 23:25:54.332;0;;
9815;18478;385;12;It is too easy to simply state that doctors need to listen more to patients in cases such as these.;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2020-01-06 16:36:25.861;2020-01-06 17:41:47.880;0;;
9816;18479;385;13;Proper research needs to be conducted.;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2019-12-21 23:08:31.219;2019-12-21 23:08:36.556;0;;
9817;18480;385;14;But it is telling that patient stories weren’t enough to bring about change to prescribing and withdrawal guidelines: that has happened only because clinicians such as Taylor, who also happened to be a patient, have experienced withdrawal and studied it as a result.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 18:21:40.991;2019-12-19 18:22:06.130;1;;
9818;18481;385;15;Taylor told the New Yorker that had he not suffered withdrawal, he probably would have accepted the standard guidelines.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2020-01-04 21:32:27.373;2020-01-04 21:33:13.879;1;;
9819;18482;385;16;The lack of research on the effects of withdrawal by pharmaceutical companies rushing their medicines out into the world is also undoubtedly a factor.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 18:35:44.803;2019-12-19 18:36:24.507;0;;
9820;18483;385;17;As is the minimising by drugs companies of such research that does exist – “highlight the benign nature of discontinuation symptoms, rather than quibble about their incidence,” read one internal memo seen by the New Yorker.;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 18:28:56.370;2019-12-19 18:29:05.113;0;;
9821;18484;385;18;I’ve come off antidepressant medication several times, having suffered depression when I was in my early 20s and PTSD later.;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2020-01-05 11:03:25.159;2020-01-05 11:03:50.420;0;;
9822;18485;385;19;The symptoms I experienced included panic attacks, dizziness, headaches, irrational fury, dramatic mood swings, suicidal thoughts and exhaustion.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 18:38:53.159;2019-12-19 18:39:22.798;1;;
9823;18487;385;21;I am now drug-free and fine, but it was no picnic: not for me, and not for the people I love, who had to be around me.;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2020-01-06 16:12:40.739;2020-01-06 16:13:03.977;0;;
9824;18488;385;22;Recently, I was shown a letter I had written while going through withdrawal.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 18:09:02.424;2019-12-19 18:09:27.579;1;;
9825;18489;385;23;Tear it up, I said.;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 19:10:57.859;2019-12-19 19:11:00.976;0;;
9826;18490;385;24;I was not in my right mind.;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 19:37:15.162;2019-12-19 19:37:27.439;0;;
9827;18491;385;25;One in six adults in England takes antidepressant medication: 7.3 million people in 2017-8 were given a prescription, 70,000 of whom were under 18.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 19:29:28.240;2019-12-19 19:30:02.246;0;;
9828;18492;385;26;These pills are often prescribed in consultations taking less than 10 minutes.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 18:33:52.380;2019-12-19 18:34:42.935;1;;
9829;18493;385;27;Friends have described watching GPs Google antidepressant medication before prescribing.;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2020-01-04 14:41:47.340;2020-01-04 14:42:16.461;0;;
9830;18494;385;28;Patients in the throes of withdrawal and in desperate need of support are left languishing, with no appointments available.;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 19:38:38.208;2019-12-19 19:39:19.358;1;;
9831;18495;385;29;An underfunded NHS, including mental health services, is not equipped to cope.;psychiatry;NONCRED;withdrawal, antidepressant, taylor, patient, yorker;2019-12-21 22:59:29.731;2019-12-21 23:00:32.699;1;przedawnione informacje;
9832;18496;385;30;None of this is to say that antidepressants are bad, that they cannot be transformative, or give people back their lives.;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2020-01-06 12:59:03.049;2020-01-06 12:59:13.111;0;;
9833;18497;385;31;"I am grateful for what they have done for me in times of profound distress but I wish I had known the nature of the journey that I would be embarking on; that stopping the train because you want to get off would be such a nightmare.";psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2019-12-19 16:46:38.306;2019-12-19 16:46:50.945;0;;
9834;18498;385;32;Why, when the health of so many people is at stake, did it take so long to listen to patients?;psychiatry;CRED;withdrawal, antidepressant, taylor, patient, yorker;2020-01-07 08:57:22.637;2020-01-07 08:57:53.927;1;;
9835;18499;385;33;• Rhiannon Lucy Cosslett is a Guardian columnist;psychiatry;NEU;withdrawal, antidepressant, taylor, patient, yorker;2020-01-05 00:26:48.644;2020-01-05 00:26:57.367;0;;
9836;18500;386;1;Antidepressants are addictive and increase the risk of relapse Peter C Gøtzsche professor Nordic Cochrane Centre, Rigshospitalet, Copenhagen, Denmark In their systematic review, Amick and colleagues write that reasons for preferring psychotherapy over drugs for depression include concerns about side effects and “perceived ‘addictiveness’” of drugs.1 This addictiveness is not hypothetical, it is very real and affects about half of those treated with antidepressants.2-4 The authors do not discuss what is perhaps their most important finding—that psychotherapy leads to fewer relapses than drug therapy, which would be expected because relapse is related to the drugs’ addictiveness.;psychiatry;CRED;relapse, depression, addictiveness, antidepressant, patient;2020-01-06 12:57:47.487;2020-01-06 12:59:01.993;0;;
9837;18501;386;2;It is tricky that withdrawal symptoms and disease symptoms can be the same, but there are clear differences.;psychiatry;CRED;relapse, depression, addictiveness, antidepressant, patient;2019-12-19 17:19:17.921;2019-12-19 17:19:25.491;0;;
9838;18502;386;3;Withdrawal induced, depression-like symptoms usually come quickly and disappear within hours when the full dose is resumed, whereas patients with true depression take weeks to get better.3 A large trial of patients with remitted depression illustrates this.5 After the patients had become well, they continued with open maintenance drug therapy for 4-24 months.;psychiatry;CRED;relapse, depression, addictiveness, antidepressant, patient;2019-12-19 17:15:41.871;2019-12-19 17:16:15.379;0;;
9839;18503;386;4;The treatment was then suddenly changed to a double blind placebo for five to eight days at a time that was unknown to the patients and clinicians.;psychiatry;NEU;relapse, depression, addictiveness, antidepressant, patient;2020-01-06 12:51:14.141;2020-01-06 12:51:32.591;0;;
9840;18504;386;5;Forty of the 122 patients (33%) taking sertraline or paroxetine had an increase in their Hamilton depression score of at least eight, which is a clinically relevant increase.;psychiatry;CRED;relapse, depression, addictiveness, antidepressant, patient;2019-12-30 07:33:55.570;2020-01-03 05:54:55.490;1;;
